name,accuracy,train_time,test_time,dimensions,method,encoding,iterations,lr,chunks,threshold,reduce_subclass,model_quantize,epsilon,alpha,beta,theta,r,lazy_regeneration,model_neural,lazy_regeneration,model_neural,partial_data,robustness_failed_dimensions,weight_decay,learning_rate,dropout_rate
Trains,0.5,0.1301131248474121,0.014145135879516602,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Trains,0.5,0.12971806526184082,0.014102697372436523,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Trains,0.5,0.12962937355041504,0.014177799224853516,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Twonorm,0.9594594594594594,1.280794620513916,0.3532285690307617,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Twonorm,0.96,1.3607897758483887,0.3531343936920166,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Twonorm,0.9513513513513514,1.2751622200012207,0.3534233570098877,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Twonorm,0.9502702702702702,1.2855658531188965,0.3537740707397461,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Twonorm,0.9616216216216216,1.284921407699585,0.3543541431427002,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
VertebralColumn2Clases,0.7792207792207793,0.1556248664855957,0.02786540985107422,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
VertebralColumn2Clases,0.7402597402597403,0.1556100845336914,0.027850866317749023,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
VertebralColumn2Clases,0.6883116883116883,0.15544438362121582,0.027973175048828125,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
VertebralColumn2Clases,0.7662337662337663,0.15546751022338867,0.027923583984375,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
VertebralColumn2Clases,0.7272727272727273,0.15558648109436035,0.027874469757080078,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
VertebralColumn3Clases,0.4805194805194805,0.15634655952453613,0.028180360794067383,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
VertebralColumn3Clases,0.42857142857142855,0.155853271484375,0.02814793586730957,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
VertebralColumn3Clases,0.5324675324675324,0.15630340576171875,0.028065919876098633,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
VertebralColumn3Clases,0.4805194805194805,0.15566754341125488,0.028041839599609375,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
VertebralColumn3Clases,0.4935064935064935,0.15553593635559082,0.02806854248046875,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
WallFollowing,0.9816715542521994,0.8177661895751953,0.2634587287902832,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
WallFollowing,0.969208211143695,0.8140056133270264,0.26398158073425293,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
WallFollowing,0.9802052785923754,0.8217103481292725,0.2641785144805908,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
WallFollowing,0.9706744868035191,0.8167428970336914,0.263563871383667,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
WallFollowing,0.9736070381231672,0.8078343868255615,0.26406359672546387,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Waveform,0.844,0.8704104423522949,0.2451772689819336,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Waveform,0.848,0.8673036098480225,0.24664688110351562,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Waveform,0.84,0.864649772644043,0.2501211166381836,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Waveform,0.8488,0.8595013618469238,0.24554800987243652,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Waveform,0.844,0.8604471683502197,0.24519562721252441,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
WaveformNoise,0.8416,1.0465824604034424,0.24663996696472168,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
WaveformNoise,0.8456,1.0477299690246582,0.32148146629333496,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
WaveformNoise,0.8488,1.047943115234375,0.24634218215942383,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
WaveformNoise,0.8472,1.0416388511657715,0.24683189392089844,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
WaveformNoise,0.8448,1.0460100173950195,0.2462625503540039,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Wine,1.0,0.14426517486572266,0.021950721740722656,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Wine,1.0,0.14406585693359375,0.021923542022705078,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Wine,1.0,0.1448683738708496,0.021996021270751953,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Wine,0.9772727272727273,0.1447129249572754,0.02194833755493164,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Wine,0.9772727272727273,0.14481377601623535,0.021942853927612305,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
WineQualityRed,0.605,0.3151423931121826,0.08915233612060547,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
WineQualityRed,0.585,0.31343579292297363,0.08898210525512695,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
WineQualityRed,0.59,0.3134124279022217,0.08870601654052734,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
WineQualityRed,0.5975,0.3121347427368164,0.08891773223876953,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
WineQualityRed,0.6025,0.3131272792816162,0.08885478973388672,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
WineQualityWhite,0.47875816993464054,0.734445333480835,0.2439124584197998,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
WineQualityWhite,0.477124183006536,0.7417986392974854,0.2440958023071289,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
WineQualityWhite,0.4681372549019608,0.7374866008758545,0.24395418167114258,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
WineQualityWhite,0.48284313725490197,0.7345266342163086,0.24449443817138672,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
WineQualityWhite,0.4877450980392157,0.7304732799530029,0.24396061897277832,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Yeast,0.49595687331536387,0.27425599098205566,0.08441376686096191,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Yeast,0.5148247978436657,0.2742278575897217,0.08423113822937012,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Yeast,0.4716981132075472,0.27413177490234375,0.08424925804138184,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Yeast,0.522911051212938,0.2755410671234131,0.08427643775939941,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Yeast,0.4609164420485175,0.274411678314209,0.08436083793640137,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Zoo,0.96,0.1370840072631836,0.018534421920776367,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Zoo,1.0,0.13716459274291992,0.018579483032226562,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Zoo,1.0,0.1374373435974121,0.018602848052978516,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Zoo,0.92,0.1373577117919922,0.018647432327270508,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Zoo,0.92,0.1369185447692871,0.018596172332763672,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
