name,accuracy,train_time,test_time,dimensions,method,encoding,iterations,lr,chunks,threshold,reduce_subclass,model_quantize,epsilon,alpha,beta,theta,r,lazy_regeneration,model_neural,lazy_regeneration,model_neural,partial_data,robustness_failed_dimensions
MNIST,9.999999747378752e-05,32.89044976234436,36.43524432182312,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,100
EMGHandGestures,1.0,0.28361988067626953,0.5708198547363281,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,0
EMGHandGestures,1.0,0.28361988067626953,0.567939043045044,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,5
EMGHandGestures,1.0,0.28361988067626953,0.7256312370300293,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,10
EMGHandGestures,1.0,0.28361988067626953,0.5744130611419678,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,20
EMGHandGestures,1.0,0.28361988067626953,0.7441434860229492,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,30
EMGHandGestures,1.0,0.28361988067626953,0.9582750797271729,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,40
EMGHandGestures,0.10126582533121109,0.28361988067626953,0.4881718158721924,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,50
EMGHandGestures,0.0,0.28361988067626953,0.8104145526885986,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,60
EMGHandGestures,0.0,0.28361988067626953,0.928959846496582,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,70
EMGHandGestures,0.0,0.28361988067626953,0.6096761226654053,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,80
EMGHandGestures,0.0,0.28361988067626953,0.5857813358306885,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,90
EMGHandGestures,0.0,0.28361988067626953,0.8228061199188232,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,100
PAMAP,0.9956446886062622,62.34652233123779,232.6004514694214,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,0
PAMAP,0.9950379133224487,62.34652233123779,233.99684309959412,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,5
PAMAP,0.9944446086883545,62.34652233123779,260.82292652130127,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,10
PAMAP,0.9890779852867126,62.34652233123779,253.91974258422852,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,20
PAMAP,0.9760928750038147,62.34652233123779,295.9555299282074,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,30
PAMAP,0.891548216342926,62.34652233123779,266.30462622642517,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,40
PAMAP,0.07944769412279129,62.34652233123779,260.92272686958313,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,50
PAMAP,0.0,62.34652233123779,292.7877082824707,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,60
PAMAP,0.0,62.34652233123779,281.3436861038208,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,70
PAMAP,0.0,62.34652233123779,296.7174654006958,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,80
PAMAP,0.0,62.34652233123779,301.75195598602295,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,90
PAMAP,0.0,62.34652233123779,327.9393301010132,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,100
ISOLET,0.7787042856216431,4.038685083389282,7.576874017715454,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,0
ISOLET,0.7703655958175659,4.038685083389282,6.783027172088623,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,5
ISOLET,0.7684413194656372,4.038685083389282,8.004045963287354,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,10
ISOLET,0.7530468106269836,4.038685083389282,7.292578935623169,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,20
ISOLET,0.7241821885108948,4.038685083389282,7.141970634460449,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,30
ISOLET,0.552918553352356,4.038685083389282,8.404507398605347,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,40
ISOLET,0.03848620876669884,4.038685083389282,7.369208097457886,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,50
ISOLET,0.000641436839941889,4.038685083389282,8.5576171875,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,60
ISOLET,0.0,4.038685083389282,8.236482620239258,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,70
ISOLET,0.0,4.038685083389282,7.9256415367126465,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,80
ISOLET,0.0,4.038685083389282,7.477128982543945,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,90
ISOLET,0.0,4.038685083389282,7.932365894317627,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,100
UCIHAR,0.7431285977363586,5.039455890655518,12.882544040679932,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,0
UCIHAR,0.7387173175811768,5.039455890655518,13.970065832138062,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,5
UCIHAR,0.7427892684936523,5.039455890655518,12.26685881614685,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,10
UCIHAR,0.7376993298530579,5.039455890655518,12.817217111587524,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,20
UCIHAR,0.7166610360145569,5.039455890655518,12.804068565368652,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,30
UCIHAR,0.6545639634132385,5.039455890655518,13.5650794506073,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,40
UCIHAR,0.16185951232910156,5.039455890655518,15.925868511199951,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,50
UCIHAR,0.0006786562735214829,5.039455890655518,14.401955842971802,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,60
UCIHAR,0.0,5.039455890655518,14.705326795578003,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,70
UCIHAR,0.0,5.039455890655518,14.182543992996216,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,80
UCIHAR,0.0,5.039455890655518,14.377205610275269,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,90
UCIHAR,0.0,5.039455890655518,13.759555578231812,10000,online,density,30,1,,,,,,,,,,,,5,reset,0.25,100
CIFAR10,0.3625999987125397,67.38706707954407,70.86700105667114,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,0
CIFAR10,0.3619000017642975,67.38706707954407,65.32103490829468,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,5
CIFAR10,0.35019999742507935,67.38706707954407,58.240915060043335,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,10
CIFAR10,0.33000001311302185,67.38706707954407,62.0102641582489,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,20
CIFAR10,0.2955999970436096,67.38706707954407,68.85689091682434,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,30
CIFAR10,0.22630000114440918,67.38706707954407,72.74005270004272,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,40
CIFAR10,0.09700000286102295,67.38706707954407,56.42997717857361,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,50
CIFAR10,0.032600000500679016,67.38706707954407,56.939404010772705,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,60
CIFAR10,0.019600000232458115,67.38706707954407,60.96586799621582,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,70
CIFAR10,0.018200000748038292,67.38706707954407,61.022178649902344,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,80
CIFAR10,0.01590000092983246,67.38706707954407,57.02310657501221,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,90
CIFAR10,0.017799999564886093,67.38706707954407,58.28208804130554,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,100
EuropeanLanguages,0.04600000008940697,115.28596377372742,57.67474699020386,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,0
EuropeanLanguages,0.04757142812013626,115.28596377372742,58.91995072364807,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,5
EuropeanLanguages,0.0476190485060215,115.28596377372742,59.317606925964355,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,10
EuropeanLanguages,0.047333333641290665,115.28596377372742,70.10412788391113,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,20
EuropeanLanguages,0.047952380031347275,115.28596377372742,63.630645751953125,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,30
EuropeanLanguages,0.04857143014669418,115.28596377372742,60.93870401382446,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,40
EuropeanLanguages,0.049047619104385376,115.28596377372742,62.82311010360718,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,50
EuropeanLanguages,0.047238096594810486,115.28596377372742,59.673179626464844,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,60
EuropeanLanguages,0.04952380806207657,115.28596377372742,61.749860525131226,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,70
EuropeanLanguages,0.04928571358323097,115.28596377372742,59.41630983352661,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,80
EuropeanLanguages,0.04866666719317436,115.28596377372742,59.603466510772705,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,90
EuropeanLanguages,0.049095239490270615,115.28596377372742,72.10085463523865,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,100
MNIST,0.9180999994277954,36.992727756500244,39.59741425514221,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,0
MNIST,0.914900004863739,36.992727756500244,40.72825241088867,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,5
MNIST,0.9047999978065491,36.992727756500244,41.57805418968201,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,10
MNIST,0.8844000101089478,36.992727756500244,41.3356990814209,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,20
MNIST,0.8144999742507935,36.992727756500244,38.77402925491333,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,30
MNIST,0.5936999917030334,36.992727756500244,36.23699331283569,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,40
MNIST,0.09799999743700027,36.992727756500244,39.47483801841736,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,50
MNIST,0.0013000000035390258,36.992727756500244,36.03668522834778,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,60
MNIST,0.0003000000142492354,36.992727756500244,35.818812131881714,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,70
MNIST,9.999999747378752e-05,36.992727756500244,34.56346344947815,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,80
MNIST,0.0,36.992727756500244,32.778817892074585,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,90
MNIST,0.0,36.992727756500244,40.98769211769104,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,100
EMGHandGestures,0.9810126423835754,0.2589225769042969,0.5348632335662842,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,0
EMGHandGestures,0.9810126423835754,0.2589225769042969,0.9775261878967285,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,5
EMGHandGestures,0.9810126423835754,0.2589225769042969,0.5162255764007568,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,10
EMGHandGestures,0.9873417615890503,0.2589225769042969,0.609898567199707,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,20
EMGHandGestures,0.9810126423835754,0.2589225769042969,0.9836673736572266,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,30
EMGHandGestures,0.9620253443717957,0.2589225769042969,0.6179242134094238,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,40
EMGHandGestures,0.1708860695362091,0.2589225769042969,0.8631243705749512,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,50
EMGHandGestures,0.0,0.2589225769042969,0.8633334636688232,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,60
EMGHandGestures,0.0,0.2589225769042969,0.44015002250671387,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,70
EMGHandGestures,0.0,0.2589225769042969,0.9018247127532959,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,80
EMGHandGestures,0.0,0.2589225769042969,0.6248931884765625,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,90
EMGHandGestures,0.0,0.2589225769042969,0.8375437259674072,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,100
PAMAP,0.9957795143127441,70.6874828338623,230.5085346698761,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,0
PAMAP,0.9946603178977966,70.6874828338623,233.33670663833618,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,5
PAMAP,0.9925163984298706,70.6874828338623,228.00031042099,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,10
PAMAP,0.9855316877365112,70.6874828338623,206.88574695587158,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,20
PAMAP,0.9673687219619751,70.6874828338623,227.57163953781128,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,30
PAMAP,0.896645188331604,70.6874828338623,221.35340237617493,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,40
PAMAP,0.06183759868144989,70.6874828338623,231.06542921066284,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,50
PAMAP,0.0,70.6874828338623,242.18985080718994,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,60
PAMAP,0.0,70.6874828338623,238.32292699813843,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,70
PAMAP,0.0,70.6874828338623,238.57576513290405,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,80
PAMAP,0.0,70.6874828338623,249.82529020309448,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,90
PAMAP,0.0,70.6874828338623,272.16296458244324,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,100
ISOLET,0.7562540173530579,4.490572452545166,6.82825231552124,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,0
ISOLET,0.7575368881225586,4.490572452545166,6.476113319396973,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,5
ISOLET,0.7530468106269836,4.490572452545166,5.767419338226318,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,10
ISOLET,0.7427838444709778,4.490572452545166,6.881993293762207,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,20
ISOLET,0.7113534212112427,4.490572452545166,5.725765228271484,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,30
ISOLET,0.5805003046989441,4.490572452545166,5.977121353149414,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,40
ISOLET,0.04361770302057266,4.490572452545166,6.091756343841553,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,50
ISOLET,0.0,4.490572452545166,6.030130863189697,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,60
ISOLET,0.0,4.490572452545166,7.0780463218688965,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,70
ISOLET,0.0,4.490572452545166,6.794667482376099,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,80
ISOLET,0.0,4.490572452545166,6.4822773933410645,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,90
ISOLET,0.0,4.490572452545166,6.4324915409088135,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,100
UCIHAR,0.8327112197875977,4.122896909713745,11.431395769119263,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,0
UCIHAR,0.833050549030304,4.122896909713745,13.38818073272705,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,5
UCIHAR,0.8320325613021851,4.122896909713745,12.419928073883057,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,10
UCIHAR,0.8099762201309204,4.122896909713745,13.499643087387085,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,20
UCIHAR,0.773668110370636,4.122896909713745,14.624259233474731,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,30
UCIHAR,0.6552426218986511,4.122896909713745,11.272873640060425,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,40
UCIHAR,0.16355615854263306,4.122896909713745,13.06819748878479,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,50
UCIHAR,0.00033932813676074147,4.122896909713745,12.874954462051392,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,60
UCIHAR,0.00033932813676074147,4.122896909713745,14.624043941497803,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,70
UCIHAR,0.0,4.122896909713745,12.49252462387085,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,80
UCIHAR,0.00033932813676074147,4.122896909713745,10.52375864982605,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,90
UCIHAR,0.0,4.122896909713745,13.192523717880249,10000,adjust,density,30,1,,,,,,,,,,,,5,reset,0.25,100
CIFAR10,0.21739999949932098,41.406861782073975,57.723050117492676,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,0
CIFAR10,0.21539999544620514,41.406861782073975,58.36720061302185,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,5
CIFAR10,0.21619999408721924,41.406861782073975,57.6572060585022,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,10
CIFAR10,0.21240000426769257,41.406861782073975,57.512105226516724,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,20
CIFAR10,0.21060000360012054,41.406861782073975,55.55051565170288,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,30
CIFAR10,0.1940000057220459,41.406861782073975,54.90947484970093,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,40
CIFAR10,0.09989999979734421,41.406861782073975,56.32882046699524,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,50
CIFAR10,0.045499999076128006,41.406861782073975,54.77094554901123,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,60
CIFAR10,0.03739999979734421,41.406861782073975,65.23704743385315,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,70
CIFAR10,0.03869999945163727,41.406861782073975,62.59473919868469,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,80
CIFAR10,0.03539999946951866,41.406861782073975,59.764732837677,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,90
CIFAR10,0.03620000183582306,41.406861782073975,56.64952063560486,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,100
EuropeanLanguages,0.051428571343421936,47.393794775009155,62.93336892127991,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,0
EuropeanLanguages,0.05109523981809616,47.393794775009155,68.04650902748108,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,5
EuropeanLanguages,0.0511428564786911,47.393794775009155,63.71848917007446,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,10
EuropeanLanguages,0.05095238238573074,47.393794775009155,64.23964238166809,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,20
EuropeanLanguages,0.050047617405653,47.393794775009155,66.97015357017517,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,30
EuropeanLanguages,0.050904761999845505,47.393794775009155,75.2497148513794,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,40
EuropeanLanguages,0.04838095232844353,47.393794775009155,62.05646777153015,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,50
EuropeanLanguages,0.045571427792310715,47.393794775009155,66.98815560340881,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,60
EuropeanLanguages,0.04585714265704155,47.393794775009155,67.7586145401001,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,70
EuropeanLanguages,0.04395237937569618,47.393794775009155,71.04076433181763,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,80
EuropeanLanguages,0.044476188719272614,47.393794775009155,69.93824696540833,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,90
EuropeanLanguages,0.042619045823812485,47.393794775009155,77.59668803215027,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,100
MNIST,0.20280000567436218,25.277887105941772,41.7268602848053,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,0
MNIST,0.20440000295639038,25.277887105941772,43.12936735153198,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,5
MNIST,0.20229999721050262,25.277887105941772,42.1615948677063,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,10
MNIST,0.2093999981880188,25.277887105941772,43.0012481212616,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,20
MNIST,0.21719999611377716,25.277887105941772,42.470412254333496,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,30
MNIST,0.23720000684261322,25.277887105941772,41.8456974029541,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,40
MNIST,0.10830000042915344,25.277887105941772,42.33481311798096,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,50
MNIST,0.019600000232458115,25.277887105941772,43.22562098503113,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,60
MNIST,0.01979999989271164,25.277887105941772,45.04303526878357,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,70
MNIST,0.02160000056028366,25.277887105941772,42.318355321884155,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,80
MNIST,0.022199999541044235,25.277887105941772,44.52824687957764,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,90
MNIST,0.02199999988079071,25.277887105941772,46.53494167327881,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,100
EMGHandGestures,0.7594936490058899,0.17719745635986328,0.7662200927734375,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,0
EMGHandGestures,0.753164529800415,0.17719745635986328,0.790353536605835,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,5
EMGHandGestures,0.753164529800415,0.17719745635986328,0.6935281753540039,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,10
EMGHandGestures,0.753164529800415,0.17719745635986328,0.7513551712036133,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,20
EMGHandGestures,0.7721518874168396,0.17719745635986328,0.8301210403442383,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,30
EMGHandGestures,0.7405063509941101,0.17719745635986328,0.8437314033508301,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,40
EMGHandGestures,0.27848100662231445,0.17719745635986328,0.8444938659667969,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,50
EMGHandGestures,0.0,0.17719745635986328,0.5563182830810547,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,60
EMGHandGestures,0.0,0.17719745635986328,0.8421025276184082,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,70
EMGHandGestures,0.0,0.17719745635986328,0.8665201663970947,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,80
EMGHandGestures,0.0,0.17719745635986328,0.6842341423034668,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,90
EMGHandGestures,0.0,0.17719745635986328,0.5221123695373535,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,100
PAMAP,0.46254146099090576,50.441054582595825,252.25461792945862,10000,comp,density,30,1,10,,,,,,,,,,,5,reset,0.25,0
